tweet_id,text,created_at,lang,user_id_hashed,retweet_count,like_count,comment_count,is_reply,reply_to_id,is_retweet,is_quote,urls,hashtags,mentions,media
541893571196895233,"This song's message and Sarah's life story. A match made in heaven. <3
#sarahgeronimo #TheGlowBySarah 
piped.video/watch?v=MHsRwP78…",2014-12-08 09:54:00,en,36f111be52d9886c,5,5,0,False,,False,False,"[""https://piped.video/watch?v=MHsRwP789ko&feature=piped.video""]","[""#sarahgeronimo"", ""#TheGlowBySarah""]",[],[]
536908739748446208,"In YOUR time Lord, in YOUR time.",2014-11-24 15:46:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
533605711670833152,@aubzome @yanimagus @markschist e di june o july? para may time pa ko para magpapayat.hahaha lels,2014-11-15 13:01:00,tl,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[]
528813706239438848,oh how i love @edsheeran :),2014-11-02 07:39:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
516063928539820032,@kuagelo CUTE!!:)),2014-09-28 03:16:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
513505549703344128,"Emma Watson to men: Gender equality is your issue, too by @AyeeMacaraig fr NYC rappler.com/world/regions/us… @rapplerdotcom",2014-09-21 01:50:00,en,36f111be52d9886c,0,77,0,False,,True,False,"[""http://www.rappler.com/world/regions/us-canada/69726-emma-watson-gender-equality""]",[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FByBWk59CcAE6xH3.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]"
511857828500238336,MTV EMA 2014 :: 9.11.2014 :: Glasgow :: Vote - Best Southeast Asia Act asia.mtvema.com/vote?categor…,2014-09-16 12:43:00,en,36f111be52d9886c,0,0,0,False,,False,False,"[""http://asia.mtvema.com/vote?category=best-southeast-asia&answerId=rletr2&utm=share_twitter""]",[],[],[]
495587727916560384,@aubzome Ay wow! Galingan mo dyan ate.,2014-08-02 15:11:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
491088632279601152,Sana sumayaw si Darren at @JustSarahG sa finals for the win! :) #Lyca #Darren #TeamSarah :)) @TheDARRENatics,2014-07-21 05:13:00,en,36f111be52d9886c,8,14,1,False,,False,False,[],"[""#Lyca"", ""#Darren"", ""#TeamSarah""]",[],[]
490851238460669956,Happy Birthday Coach Sarah. @JustSarahG,2014-07-20 13:30:00,id,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
490504183410200578,Ang galing ni @imespantodarren #TVKDarrenForFinal,2014-07-19 14:31:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],"[""#TVKDarrenForFinal""]",[],[]
425808498199257090,@aubzome @yanimagus E yung may naiyak habang nanonood ng bride for rent. hahaha no judgment. <3,2014-01-22 01:53:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
399697036083093504,@aubzome @yanimagus @baracoma @baniVSwild HAHAHA kaylangan ko bang masanay na sa pagfaflash ng tyan once in a while? @_@,2013-11-11 00:36:00,tl,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[]
391464098241581056,@kuagelo YOU!,2013-10-19 07:21:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
346459216858451968,@kuagelo Got it kuya!:)),2013-06-17 02:48:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
345782499466694656,@kuagelo Welcome kuyagel!! send me the pics!!!,2013-06-15 05:59:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
324470065481256960,@kuagelo uwi ka na!!,2013-04-17 10:31:00,sw,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
